                     objid  nvote  spiral  elliptical  uncertain          ra       dec  petror90_r   expAB_r          u          g          r          i        u-g
216    1237650760788148521     35       0           0          1  198.851338 -3.219685    10.73444  0.532549  18.035840  16.706670  16.226790  15.976480   1.329170
217    1237650760788344848     37       1           0          0  199.209076 -3.062722    16.09471  0.629512  16.614150  15.218110  14.546160  14.192370   1.396040
218    1237650760788344934     37       1           0          0  199.176356 -3.145361    17.35905  0.199997  17.847570  16.825770  16.451970  16.251090   1.021800
219    1237650760788410408     42       0           0          1  199.372059 -3.180858    14.32795  0.398119  16.087860  15.186550  14.858530  14.701960   0.901310
220    1237650760788934730     58       0           1          0  200.561176 -3.088185    14.38162  0.536386  16.803400  14.972280  14.147040  13.770190   1.831120
221    1237650760789196805     41       0           0          1  201.109061 -3.085353    13.92902  0.728349  16.803210  15.176100  14.472820  14.131850   1.627110
222    1237650761322201203     35       1           0          0  192.310804 -2.896902    11.51010  0.200000  18.491510  17.332180  16.886900  16.663650   1.159330
223    1237650761322332240     67       0           0          1  192.676847 -2.825408    10.70972  0.583854  16.575900  15.436100  14.794910  14.408040   1.139800
224    1237650761322594377     34       0           0          1  193.224624 -2.841215    12.95675  0.663679  17.496120  15.983850  15.193660  14.774890   1.512270
225    1237650761322594460     28       1           0          0  193.168880 -2.735872    11.30685  0.494932  17.460340  16.328470  15.902390  15.642320   1.131870
226    1237650761322856551     36       0           0          1  193.779110 -2.823236    10.47356  0.407213  18.635580  16.792840  15.803980  15.363620   1.842740
227    1237650761323512000     64       0           0          1  195.363108 -2.770410    11.52810  0.999840  18.321750  16.595680  15.721310  15.308190   1.726070
228    1237650761323577389     34       1           0          0  195.469190 -2.670107    12.09727  0.864772  18.342290  16.582230  15.698140  15.287090   1.760060
229    1237650761323577488     51       0           0          1  195.458101 -2.788203    10.77788  0.780702  18.982010  17.087550  16.173740  15.776750   1.894460
230    1237650761323708611     24       0           1          0  195.785526 -2.855463    12.97336  0.964686  18.085490  16.175000  15.304900  14.897490   1.910490
231    1237650761323774239     49       1           0          0  195.946277 -2.689530    10.08296  0.185703  18.951350  17.281640  16.376490  15.906210   1.669710
232    1237650761324167289     37       0           1          0  196.827858 -2.755290    18.28366  0.789993  17.954770  15.999200  15.094800  14.678900   1.955570
233    1237650761324232787     33       1           0          0  196.901471 -2.820179    15.42332  0.539544  17.872480  16.105530  15.245680  14.850430   1.766950
234    1237650761324757007     55       0           0          1  198.110631 -2.791475    16.54718  0.682928  16.134140  15.435380  15.281470  15.331440   0.698760
235    1237650761325019341     32       0           1          0  198.718209 -2.761325    10.41707  0.677863  19.745020  17.843570  16.736960  16.298210   1.901450
236    1237650761325019541     25       0           0          1  198.745887 -2.732051    10.79454  0.778102  18.483260  17.363520  16.950420  16.779840   1.119740
237    1237650761325084801     42       1           0          0  198.860401 -2.675685    17.50667  0.203925  17.956230  15.918200  15.044200  14.594900   2.038030
238    1237650761857958063     34       1           0          0  189.825594 -2.439538    10.97181  0.916250  17.888710  16.686240  16.127600  15.798870   1.202470
239    1237650761859268817     27       1           0          0  192.803511 -2.423634    12.24909  0.237156  18.076840  16.795450  16.247420  15.892550   1.281390
240    1237650761859596433     26       0           0          1  193.528270 -2.455956    11.49543  0.428537  17.797700  16.256620  15.578930  15.196010   1.541080
241    1237650761859661945     66       0           0          1  193.631574 -2.309075    10.56815  0.815251  19.690020  17.918050  16.973410  16.522150   1.771970
242    1237650761859662056     32       0           1          0  193.737577 -2.329960    10.21029  0.637055  20.413000  18.210100  16.859040  16.289270   2.202900
243    1237650761860579402     29       0           1          0  195.708393 -2.443930    10.00193  0.770284  18.403020  16.414070  15.502540  15.078350   1.988950
244    1237650761860710572     30       1           0          0  196.071086 -2.316152    12.48578  0.712898  18.064360  16.208210  15.335080  14.945150   1.856150
245    1237650761861103637     25       0           1          0  196.917208 -2.358346    10.30314  0.627100  18.123020  16.213550  15.285550  14.887070   1.909470
246    1237650761861300364     25       0           0          1  197.376466 -2.242847    10.30986  0.955735  18.707990  16.835960  15.936620  15.527520   1.872030
247    1237650761862086739     24       1           0          0  199.141851 -2.289579    14.21167  0.402435  16.908180  16.061230  15.750210  15.645210   0.846950
248    1237650762396205240     42       0           1          0  192.936514 -1.858759    14.14137  0.829008  18.141230  16.315640  15.380440  14.955990   1.825590
249    1237650762396270843     35       0           0          1  192.998035 -2.040959    11.73326  0.383207  20.198270  18.383010  18.033220  17.837100   1.815260
250    1237650762396467332     65       1           0          0  193.568257 -2.034553    10.23883  0.783792  16.983050  15.949160  15.450770  15.193790   1.033890
251    1237650762396860541     36       0           1          0  194.476269 -1.981027    14.65597  0.814150  19.085110  17.137990  15.954380  15.477260   1.947120
252    1237650762397057133     38       0           0          1  194.840915 -2.012764    12.55949  0.813973  18.099640  16.191460  15.272050  14.853580   1.908180
253    1237650762398695590     35       0           0          1  198.673307 -1.962036    12.11681  0.518357  18.097750  16.231670  15.343440  14.903920   1.866080
254    1237650762933534836     36       0           1          0  193.902187 -1.512265    15.52429  0.681354  18.638790  16.731570  15.815020  15.407650   1.907220
255    1237650762933600474     59       1           0          0  194.086309 -1.568807    10.97604  0.834614  17.402600  16.051400  15.462020  15.135220   1.351200
256    1237650762933862549     17       0           1          0  194.659405 -1.574859    13.18745  0.913614  18.003780  16.096150  15.178910  14.753970   1.907630
257    1237650762934517885     32       0           1          0  196.168250 -1.447705    12.10724  0.976082  19.011960  17.164070  16.244050  15.830200   1.847890
258    1237650762935238907     28       0           0          1  197.802830 -1.451095    10.54153  0.642379  18.695690  17.106100  16.363820  16.006580   1.589590
259    1237655468065489050     27       0           0          1  236.309939  0.772208    22.75532  0.838642  16.697830  15.392990  15.013250  14.744210   1.304840
260    1237650369944158570     30       0           0          1  177.905243 -2.965368    11.63554  0.926295  18.965200  17.698700  17.230160  17.073730   1.266500
261    1237650369944354996     55       0           1          0  178.301840 -3.072954    11.00839  0.719032  20.895680  18.738020  17.208070  16.651180   2.157660
262    1237650369945272452     25       1           0          0  180.537169 -3.026931    14.12362  0.106261  18.642320  17.331860  16.716910  16.318820   1.310460
263    1237650369945403665     21       0           0          1  180.740807 -3.091969    12.19179  0.318818  18.541720  17.355880  17.019380  16.855280   1.185840
264    1237650369945469083     35       0           1          0  180.931099 -3.072116    14.12780  0.631273  18.151340  16.263150  15.369330  14.948950   1.888190
265    1237650369945731171     32       1           0          0  181.537988 -2.948135    13.45490  0.752208  16.563050  14.767220  13.992200  13.606260   1.795830
266    1237650369945731260     43       1           0          0  181.448697 -2.998744    11.26927  0.523101  17.457310  15.682510  14.883560  14.468210   1.774800
267    1237650369945731261     64       1           0          0  181.446575 -2.998598    16.39445  0.455101  19.181710  17.885720  17.355190  16.991920   1.295990
268    1237650369945927732     28       0           0          1  181.951940 -3.123955    26.69051  0.470232  17.320340  16.222520  15.874630  14.439930   1.097820
269    1237650369946124423     61       1           0          0  182.357899 -2.968893    10.65937  0.389836  18.344880  16.977840  16.395140  16.059230   1.367040
270    1237650369946255521     55       0           0          1  182.770606 -2.996415    10.08499  0.682316  18.358930  16.962520  16.209260  15.779880   1.396410
271    1237650369946255590     37       0           0          1  182.716089 -3.125450    14.54549  0.568697  21.142640  18.579720  17.314130  16.892480   2.562920
272    1237650369947369520     26       0           1          0  185.284068 -3.044642    11.75605  0.687951  16.692460  14.944040  14.206680  13.834190   1.748420
273    1237650369947697309     57       0           0          1  185.985610 -3.117220    10.22263  0.924939  19.052610  17.184390  16.244040  15.820390   1.868220
